agent_id,agent_type,legal_name_es_raw,agent_name,risk_group,classification_raw,group3_limited_airborne,notes_raw,flag_A,flag_D,flag_T,flag_V,legal_primary_source_id,spanish_row_audit_status,spanish_row_audit_date,eu_primary_source_id,eu_rowwise_verified,eu_name_concordance,eu_current_intended_name_concordance,eu_spanish_original_text_name_concordance,eu_name_concordance_status,eu_group_concordance,eu_double_asterisk_concordance,eu_flag_A_concordance,eu_flag_D_concordance,eu_flag_T_concordance,eu_flag_V_concordance,eu_rowwise_audit_status,eu_source_text_history_status,eu_corrigendum_relevant,eu_corrigendum_id,eu_discrepancy_type,eu_discrepancy_note,basebio_available,basebio_name,basebio_match_status,basebio_review_status,basebio_link_scope,basebio_review_note
BIO-PAR-0019,parasite,Cryptosporidium hominis.,Cryptosporidium hominis,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Cryptosporidium hominis,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-PAR-0020,parasite,Cryptosporidium parvum.,Cryptosporidium parvum,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Cryptosporidium parvum,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-PAR-0021,parasite,Cyclospora cayetanensis.,Cyclospora cayetanensis,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Cyclospora cayetanensis,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-PAR-0022,parasite,Dicrocoelium dentriticum.,Dicrocoelium dentriticum,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-PAR-0023,parasite,Dipetalonema streptocerca.,Dipetalonema streptocerca,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-PAR-0024,parasite,Diphyllobothrium latum.,Diphyllobothrium latum,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Diphyllobothrium latum,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-PAR-0025,parasite,Dracunculus medinensis.,Dracunculus medinensis,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-PAR-0026,parasite,Echinococcus granulosus.,Echinococcus granulosus,3,3 (**),True,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Echinococcus granulosus,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-PAR-0027,parasite,Echinococcus multilocularis.,Echinococcus multilocularis,3,3 (**),True,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Echinococcus multilocularis,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-PAR-0028,parasite,Echinococcus oligarthrus.,Echinococcus oligarthrus,3,3 (**),True,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Echinococcus oligarthrus,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-PAR-0029,parasite,Echinococcus vogeli.,Echinococcus vogeli,3,3 (**),True,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Echinococcus vogeli,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-PAR-0030,parasite,Entamoeba histolytica.,Entamoeba histolytica,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Entamoeba histolytica,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-PAR-0031,parasite,Enterobius vermicularis.,Enterobius vermicularis,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-PAR-0032,parasite,Enterocytozoon bieneusi.,Enterocytozoon bieneusi,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-PAR-0033,parasite,Fasciola gigantica.,Fasciola gigantica,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Fasciola gigantica,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-PAR-0034,parasite,Fasciola hepatica.,Fasciola hepatica,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Fasciola hepatica,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-PAR-0035,parasite,Fasciolopsis buski.,Fasciolopsis buski,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-PAR-0036,parasite,"Giardia lamblia (Giardia duodenalis, Giardia intestinalis).","Giardia lamblia (Giardia duodenalis, Giardia intestinalis)",2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,"Giardia lamblia (Giardia duodenalis, Giardia intestinalis)",exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-PAR-0037,parasite,Heterophyes spp.,Heterophyes spp,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-PAR-0038,parasite,Hymenolepis diminuta.,Hymenolepis diminuta,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-PAR-0039,parasite,Hymenolepis nana.,Hymenolepis nana,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-PAR-0040,parasite,Leishmania aethiopica.,Leishmania aethiopica,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Leishmania aethiopica,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-PAR-0041,parasite,Leishmania brasiliensis.,Leishmania brasiliensis,3,3 (**),True,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Leishmania brasiliensis,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-PAR-0042,parasite,Leishmania donovani.,Leishmania donovani,3,3 (**),True,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Leishmania donovani,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-PAR-0043,parasite,Leishmania guyanensis (Viannia guyanensis).,Leishmania guyanensis (Viannia guyanensis),3,3 (**),True,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-PAR-0044,parasite,Leishmania infantum (Leishmania chagasi).,Leishmania infantum (Leishmania chagasi),3,3 (**),True,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-PAR-0045,parasite,Leishmania major.,Leishmania major,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Leishmania major,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-PAR-0046,parasite,Leishmania mexicana.,Leishmania mexicana,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Leishmania mexicana,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-PAR-0047,parasite,Leishmania panamensis (Viannia panamensis).,Leishmania panamensis (Viannia panamensis),3,3 (**),True,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-PAR-0048,parasite,Leishmania peruviana.,Leishmania peruviana,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Leishmania peruviana,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-PAR-0049,parasite,Leishmania tropica.,Leishmania tropica,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Leishmania tropica,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-PAR-0050,parasite,Leishmania spp.,Leishmania spp,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Leishmania spp.,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-PAR-0051,parasite,Loa loa.,Loa loa,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-PAR-0052,parasite,Mansonella ozzardi.,Mansonella ozzardi,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-PAR-0053,parasite,Mansonella perstans.,Mansonella perstans,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-PAR-0054,parasite,Mansonella streptocerca.,Mansonella streptocerca,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-PAR-0055,parasite,Metagonimus spp.,Metagonimus spp,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-PAR-0056,parasite,Naegleria fowleri.,Naegleria fowleri,3,3,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Naegleria fowleri,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-PAR-0057,parasite,Necator americanus.,Necator americanus,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Necator americanus,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-PAR-0058,parasite,Onchocerca volvulus.,Onchocerca volvulus,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-PAR-0059,parasite,Opisthorchis felineus.,Opisthorchis felineus,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-PAR-0060,parasite,Opisthorchis spp.,Opisthorchis spp,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-PAR-0061,parasite,Paragonimus westermani.,Paragonimus westermani,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-PAR-0062,parasite,Paragonimus spp.,Paragonimus spp,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-PAR-0063,parasite,Plasmodium falciparum.,Plasmodium falciparum,3,3 (**),True,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Plasmodium falciparum,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-PAR-0064,parasite,Plasmodium knowlesi.,Plasmodium knowlesi,3,3 (**),True,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Plasmodium knowlesi,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-PAR-0065,parasite,Plasmodium spp. (humano y de los simios).,Plasmodium spp. (humano y de los simios),2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-PAR-0066,parasite,Sarcocystis suihominis.,Sarcocystis suihominis,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-PAR-0067,parasite,Schistosoma haematobium.,Schistosoma haematobium,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Schistosoma haematobium,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-PAR-0068,parasite,Schistosoma intercalatum.,Schistosoma intercalatum,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Schistosoma intercalatum,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-PAR-0069,parasite,Schistosoma japonicum.,Schistosoma japonicum,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Schistosoma japonicum,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-PAR-0070,parasite,Schistosoma mansoni.,Schistosoma mansoni,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Schistosoma mansoni,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-PAR-0071,parasite,Schistosoma mekongi.,Schistosoma mekongi,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Schistosoma mekongi,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-PAR-0072,parasite,Strongyloides stercoralis.,Strongyloides stercoralis,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-PAR-0073,parasite,Strongyloides spp.,Strongyloides spp,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-PAR-0074,parasite,Taenia saginata.,Taenia saginata,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Taenia saginata,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-PAR-0075,parasite,Taenia solium.,Taenia solium,3,3 (**),True,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Taenia solium (adulto) Cysticercus cellulosae (larva),manual_alias_candidate,manual_alias_verified_lifecycle_expansion,same_species_lifecycle_expansion,BASEBiO expands Taenia solium with adult and larval Cysticercus cellulosae nomenclature.
BIO-PAR-0076,parasite,Toxocara canis.,Toxocara canis,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Toxocara canis,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-PAR-0077,parasite,Toxocara cati.,Toxocara cati,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Toxocara cati,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-PAR-0078,parasite,Toxoplasma gondii.,Toxoplasma gondii,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Toxoplasma gondii,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-PAR-0079,parasite,Trichinella nativa.,Trichinella nativa,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Trichinella nativa,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-PAR-0080,parasite,Trichinella nelsoni.,Trichinella nelsoni,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Trichinella nelsoni,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-PAR-0081,parasite,Trichinella pseudospiralis.,Trichinella pseudospiralis,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Trichinella pseudospiralis,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
